state,acgme_id,rise_program_id,program_name,field,registry_value,research_supported_value,discrepancy_class,supporting_source,confidence,recommended_action,evidence_provenance,note,adversarially_validated
FL,1801121026,RISE-NEURO-0216,University of Miami/Jackson Health System Program,Program Faculty Count,82,Not determinable as a core-faculty count. 2025 survey said 82 physicians; survey_2026 returns 0 (null sentinel); the program says 'more than 100' department faculty; the directory exposes 113 profiles.,SEMANTIC_MISMATCH,https://med.miami.edu/departments/neurology/about-us/faculty,HIGH,FIX_FIELD_SEMANTICS_OR_NULL_HANDLING,FL_STAGE_STRUCTURED_PER_FIELD,"The documented FREIDA null-sentinel defect, caught in the act: field_total_physician = 0, field_total_non_physician = 0 and field_ratio_ft_faculty = '0.00' in the current survey. None of 82, 0 or 113 is the residency's ACGME core-faculty count, which is unpublished.",YES_WAVE1
FL,1801121026,RISE-NEURO-0216,University of Miami/Jackson Health System Program,Faculty Resident Ratio,1.80:1,Not determinable; survey_2026 field_ratio_ft_faculty = '0.00' (null sentinel),SEMANTIC_MISMATCH,https://freida.ama-assn.org/program/1801121026,MEDIUM,FIX_FIELD_SEMANTICS_OR_NULL_HANDLING,FL_STAGE_STRUCTURED_PER_FIELD,Derived from the stale 82 figure against a complement denominator.,YES_WAVE1
FL,1801121026,RISE-NEURO-0216,University of Miami/Jackson Health System Program,International Graduates / US Graduates,IMG 38.6%; US MD 56.8%; DO 4.5% (denominator 44),"survey_2026: US MD 48.9%, DO 6.7%, IMG 44.4% (denominator 45, i.e. 22 / 3 / 20)",STALE_REGISTRY_VALUE,https://freida.ama-assn.org/program/1801121026,MEDIUM,REFRESH_FROM_CURRENT_CYCLE,FL_STAGE_STRUCTURED_PER_FIELD,Registry values come from the survey received 2025-06-18; the newer survey received 2026-06-12 gives a different composition. The newer DO count of 3 matches the three DO degrees on the published roster exactly.,YES_WAVE1
FL,1801121026,RISE-NEURO-0216,University of Miami/Jackson Health System Program,Interviews Conducted Last Year,110,"survey_2026 field_interviews_conducted = 90; program pages say 100-120 invited interviews across 7 interview dates, and the FAQ says about 10% of over 950 applications",GENUINE_SOURCE_CONFLICT,https://med.miami.edu/departments/neurology/education/neurology-residency-program/program-statistics,MEDIUM,PRESERVE_BOTH_PENDING_PRIMARY_CONFIRMATION,FL_STAGE_STRUCTURED_PER_FIELD,The registry's 110 comes from the historical-interview-stats series rather than the current count.,YES_WAVE1
FL,1801121026,RISE-NEURO-0216,University of Miami/Jackson Health System Program,Hospital Outpatient Percent,30,20 (survey_2026 field_training_outpatient_clinic),CONFIRMED_CORRECTION,https://freida.ama-assn.org/program/1801121026,HIGH,UPDATE_REGISTRY_VALUE,FL_STAGE_STRUCTURED_PER_FIELD,Newer survey cycle.,YES_WAVE1
FL,1801121026,RISE-NEURO-0216,University of Miami/Jackson Health System Program,Structured Didactic Activities PGY1 Hours,5,4 (survey_2026 field_avg_hrs_lecture_conf_y1),CONFIRMED_CORRECTION,https://freida.ama-assn.org/program/1801121026,MEDIUM,UPDATE_REGISTRY_VALUE,FL_STAGE_STRUCTURED_PER_FIELD,Newer survey cycle.,YES_WAVE1
FL,1801121026,RISE-NEURO-0216,University of Miami/Jackson Health System Program,Call Schedule,Year 1: N/A; Year 2: N/A; Year 3: N/A; Year 4: N/A,Detailed four-year night-float and call schedule published by Jackson GME,CONFIRMED_CORRECTION,https://graduate.jacksonhealth.org/program/neurology/,HIGH,UPDATE_REGISTRY_VALUE,FL_STAGE_STRUCTURED_PER_FIELD,"The registry faithfully reproduced FREIDA's unanswered field_call_schedule (four 'N/A' entries), but the program's sponsoring institution publishes a full year-by-year call structure. An unanswered survey field was rendered as if it were the answer.",YES_WAVE1
FL,1801121026,RISE-NEURO-0216,University of Miami/Jackson Health System Program,Survey Received,2025-06-18,A newer cycle exists: survey_2026 with field_date_received 2026-06-12,STALE_REGISTRY_VALUE,https://freida.ama-assn.org/program/1801121026,HIGH,REFRESH_FROM_CURRENT_CYCLE,FL_STAGE_STRUCTURED_PER_FIELD,"THE KEYSTONE RECONCILIATION. The registry release date of 2026-07-09 is NEWER than the survey cycle it carries, so comparing release dates would have concealed a full cycle of change. Comparing survey dates as the contract directs exposed roughly a dozen superseded or corrected fields.",YES_WAVE1
FL,1801121027,RISE-NEURO-0240,University of South Florida Morsani Program - Adult Neurology Residency,Hospital,James A Haley Veterans Hosp,Tampa General Hospital is the primary teaching site; James A Haley Veterans Hospital is the program's administrative mailing address and a major participating site,SEMANTIC_MISMATCH,https://freida.ama-assn.org/program/1801121027,HIGH,FIX_FIELD_SEMANTICS_OR_NULL_HANDLING,FL_STAGE_STRUCTURED_PER_FIELD,"The registry stored the organisation line of FREIDA's postal address ('Dept of Neurology (127), 13000 Bruce B Downs Blvd, James A Haley Veterans Hosp'). FREIDA's field_institution AND field_survey.field_primary_teaching_site both resolve to Tampa General Hospital, and the program's Where We Train page says residents 'do a majority of their neurology inpatient training at this location' about TGH. ",YES_WAVE3
FL,1801121027,RISE-NEURO-0240,University of South Florida Morsani Program - Adult Neurology Residency,Program Status,FREIDA: not accepting current year; accepting next year,"FREIDA 2026 survey: field_accepting_current_year=true, field_accepting_next_year=false - the inverse of the registry",CONFIRMED_CORRECTION,https://freida.ama-assn.org/program/1801121027,MEDIUM,UPDATE_REGISTRY_VALUE,FL_STAGE_STRUCTURED_PER_FIELD,Both flags flipped between survey cycles. FREIDA's accepting-applications flags are frequently mis-set by programs and neither reading should be relied on for application planning; the program's own page and its published 1 October 2026 to 28 February 2027 interview window indicate it is recruiting for the 2027 Match.,YES_WAVE3
FL,1801121027,RISE-NEURO-0240,University of South Florida Morsani Program - Adult Neurology Residency,Residents Per Year,PGY-1: 8; PGY-2: 8; PGY-3: 8; PGY-4: 8,"FREIDA 2026 field_program_size=[12,12,8,8]; named census 12/7/8/8",CONFIRMED_CORRECTION,https://freida.ama-assn.org/program/1801121027,HIGH,UPDATE_REGISTRY_VALUE,FL_STAGE_STRUCTURED_PER_FIELD,The registry carries the pre-expansion per-level figures from the 2025 survey.,YES_WAVE3
FL,1801121027,RISE-NEURO-0240,University of South Florida Morsani Program - Adult Neurology Residency,Total Residents,32,40 total positions per FREIDA 2026 (field_total_positions); 35 named residents in the actual AY2026-27 census,COMPLEMENT_VS_CENSUS,https://health.usf.edu/medicine/neurology/residency/2028/,HIGH,SPLIT_INTO_TWO_FIELDS,FL_STAGE_STRUCTURED_PER_FIELD,"The registry's 32 is neither the current complement (40) nor the current census (35). It is the prior cycle's per-level figures summed. This is the exact defect pattern the contract warns about: a total spliced from position counts rather than head-counts, matching no real year.",YES_WAVE3
FL,1801121027,RISE-NEURO-0240,University of South Florida Morsani Program - Adult Neurology Residency,First Year Positions,8,12,CONFIRMED_CORRECTION,https://www.nrmp.org/wp-content/uploads/2026/03/Main_Match_Program_Results_2022-2026.pdf,HIGH,UPDATE_REGISTRY_VALUE,FL_STAGE_STRUCTURED_PER_FIELD,FREIDA 2026 field_first_year_positions=12; NRMP 2026 shows code 1109180C0 at quota 12 filled 12; the residency Overview page says 'Twelve (12) Adult Neurology residents are recruited each year'; and the PGY-1 page names twelve residents. Four independent confirmations.,YES_WAVE3
FL,1801121027,RISE-NEURO-0240,University of South Florida Morsani Program - Adult Neurology Residency,Salary PGY1,67343,69364,STALE_REGISTRY_VALUE,https://health.usf.edu/media/gyaje2us/resident-stipends-2026-2027.pdf,HIGH,REFRESH_FROM_CURRENT_CYCLE,FL_STAGE_STRUCTURED_PER_FIELD,"USF GME's own 2026-2027 Housestaff Stipends PDF gives CS-1 $69,364, matching FREIDA 2026 exactly. The registry figure is the prior cycle.",YES_WAVE3
FL,1801121027,RISE-NEURO-0240,University of South Florida Morsani Program - Adult Neurology Residency,Salary PGY2,69343,71424,STALE_REGISTRY_VALUE,https://health.usf.edu/media/gyaje2us/resident-stipends-2026-2027.pdf,HIGH,REFRESH_FROM_CURRENT_CYCLE,FL_STAGE_STRUCTURED_PER_FIELD,"CS-2 $71,424 on the 2026-2027 stipend schedule.",YES_WAVE3
FL,1801121027,RISE-NEURO-0240,University of South Florida Morsani Program - Adult Neurology Residency,Salary PGY3,71835,73991,STALE_REGISTRY_VALUE,https://health.usf.edu/media/gyaje2us/resident-stipends-2026-2027.pdf,HIGH,REFRESH_FROM_CURRENT_CYCLE,FL_STAGE_STRUCTURED_PER_FIELD,"CS-3 $73,991 on the 2026-2027 stipend schedule.",YES_WAVE3
FL,1801121027,RISE-NEURO-0240,University of South Florida Morsani Program - Adult Neurology Residency,Salary PGY4,74931,77179,STALE_REGISTRY_VALUE,https://health.usf.edu/media/gyaje2us/resident-stipends-2026-2027.pdf,HIGH,REFRESH_FROM_CURRENT_CYCLE,FL_STAGE_STRUCTURED_PER_FIELD,"CS-4 $77,179 on the 2026-2027 stipend schedule, effective for contracts starting 2026-07-01.",YES_WAVE3
FL,1801121027,RISE-NEURO-0240,University of South Florida Morsani Program - Adult Neurology Residency,Meal Allowance / Educational Stipend / Technology Allowance,On-call meal allowance (all three fields),"One FREIDA answer, field_program_offers_2021=['Free parking','On-call meal allowance']",SEMANTIC_MISMATCH,https://freida.ama-assn.org/program/1801121027,HIGH,FIX_FIELD_SEMANTICS_OR_NULL_HANDLING,FL_STAGE_STRUCTURED_PER_FIELD,"The registry rendered a single multi-select answer into three separate named fields, creating the appearance of an educational stipend and a technology allowance that FREIDA never reported. There is no evidence of either.",YES_WAVE3
FL,1801121027,RISE-NEURO-0240,University of South Florida Morsani Program - Adult Neurology Residency,Family Medical Leave Unpaid Days,NGO,FREIDA sentinel 999 (Negotiable); the GME leave policy grants up to 10 days of compensated parental/medical/caregiver leave per qualifying event,SEMANTIC_MISMATCH,https://health.usf.edu/medicine/gme/current/stipend-benefits,HIGH,FIX_FIELD_SEMANTICS_OR_NULL_HANDLING,FL_STAGE_STRUCTURED_PER_FIELD,field_leave_unpaid=999 is a FREIDA null/negotiable sentinel that the registry rendered as 'NGO'. The institutional leave policy is the substantive source.,YES_WAVE3
FL,1801121027,RISE-NEURO-0240,University of South Florida Morsani Program - Adult Neurology Residency,Program Faculty Count,42,FREIDA 2026 answers field_total_physician=0 and field_total_non_physician=0 (null sentinels); the department roster names 55 individuals; the residency page names 4 core plus 8 affiliated,SEMANTIC_MISMATCH,https://health.usf.edu/medicine/neurology/faculty/,MEDIUM,FIX_FIELD_SEMANTICS_OR_NULL_HANDLING,FL_STAGE_STRUCTURED_PER_FIELD,Textbook instance of the warned pattern: FREIDA null sentinels stored as 0 against a real multi-dozen faculty. Neither 42 nor 0 corresponds to anything published by the department.,YES_WAVE3
FL,1801121027,RISE-NEURO-0240,University of South Florida Morsani Program - Adult Neurology Residency,Faculty Distribution / Faculty Resident Ratio / Female Faculty Percent,Physicians: 42; non-physicians: 3 / 1.30:1 / 47.60%,Not answered in the 2026 survey (field_ratio_ft_faculty='0.00'; all full-time faculty breakdown fields null),STALE_REGISTRY_VALUE,https://freida.ama-assn.org/program/1801121027,MEDIUM,REFRESH_FROM_CURRENT_CYCLE,FL_STAGE_STRUCTURED_PER_FIELD,All three derive from the prior survey and have no counterpart in the current one.,YES_WAVE3
FL,1801121027,RISE-NEURO-0240,University of South Florida Morsani Program - Adult Neurology Residency,Interviews Conducted Last Year / Interviews Per First Year Position,82 / 10.3:1,117 interviews; about 9.75:1 against 12 positions,CONFIRMED_CORRECTION,https://freida.ama-assn.org/program/1801121027,HIGH,UPDATE_REGISTRY_VALUE,FL_STAGE_STRUCTURED_PER_FIELD,"FREIDA 2026 field_interviews_conducted=117 and field_historical_interview_stats now extends to a 2025 entry of 117, which the registry's history (ending 2024) does not contain.",YES_WAVE3
FL,1801121027,RISE-NEURO-0240,University of South Florida Morsani Program - Adult Neurology Residency,Historical Interview Stats,2019: 74/8; 2020: 90/8; 2021: 95/8; 2022: 95/8; 2023: 82/8; 2024: 82/8,"Same six years confirmed, plus a 2025 entry of 117 interviews present in the 2026 survey",CONFIRMED_CORRECTION,https://freida.ama-assn.org/program/1801121027,HIGH,UPDATE_REGISTRY_VALUE,FL_STAGE_STRUCTURED_PER_FIELD,The six registry years match FREIDA exactly; the registry is simply missing the newest year.,YES_WAVE3
FL,1801121027,RISE-NEURO-0240,University of South Florida Morsani Program - Adult Neurology Residency,Application Deadline,2025-11-30,Not published in the current cycle (FREIDA 2026 field_application_period and field_latest_date_current_year are both null); the program says to apply as early as possible and follow the NRMP calendar,STALE_REGISTRY_VALUE,https://freida.ama-assn.org/program/1801121027,HIGH,REFRESH_FROM_CURRENT_CYCLE,FL_STAGE_STRUCTURED_PER_FIELD,The registry date is the prior cycle's answer. Converting a null into a date would mislead an applicant about a hard deadline that the program no longer publishes.,YES_WAVE3
FL,1801121027,RISE-NEURO-0240,University of South Florida Morsani Program - Adult Neurology Residency,Offers Preliminary Positions,Yes,"No - FREIDA 2026 field_offers_preliminary_positio=false. The institution's Medicine-Preliminary NRMP positions (1109140P0) belong to Internal Medicine, not to this program",CONFIRMED_CORRECTION,https://freida.ama-assn.org/program/1801121027,HIGH,UPDATE_REGISTRY_VALUE,FL_STAGE_STRUCTURED_PER_FIELD,This program is categorical and delivers its own PGY-1 internally; it does not offer standalone preliminary positions.,YES_WAVE3
FL,1801121027,RISE-NEURO-0240,University of South Florida Morsani Program - Adult Neurology Residency,Required Supplemental Information,Yes,No - FREIDA 2026 field_nxt_supplement=false,CONFIRMED_CORRECTION,https://freida.ama-assn.org/program/1801121027,MEDIUM,UPDATE_REGISTRY_VALUE,FL_STAGE_STRUCTURED_PER_FIELD,Changed between survey cycles.,YES_WAVE3
FL,1801121027,RISE-NEURO-0240,University of South Florida Morsani Program - Adult Neurology Residency,US MD Step 1 Required / IMG Step 1 Required / DO Step 1 Required / DO COMLEX Level 1 Required,Yes (all four),"FREIDA 2026 answers field_usmle_step_1_required=false, field_usmle_step1_req_int=false, field_do_usmle_req_ind=false, with the per-cohort 'must have passed' fields null; institutional policy GME-201 independently requires a passing Step/Level I before training begins",GENUINE_SOURCE_CONFLICT,https://health.usf.edu/media/oyvdt3wb/gme-201-completion-of-usmle-comlex-policy.pdf,HIGH,PRESERVE_BOTH_PENDING_PRIMARY_CONFIRMATION,FL_STAGE_STRUCTURED_PER_FIELD,"The FREIDA-level answer changed from Yes to false between cycles, but institutional policy positively requires Step 1. The substantive answer is 'required for appointment'. Reporting the registry's Yes without the policy citation would be right by accident; reporting FREIDA's false as 'not required' would be wrong.",YES_WAVE3
FL,1801121027,RISE-NEURO-0240,University of South Florida Morsani Program - Adult Neurology Residency,Step Preferences,US MD Step 1 passed: Yes; IMG Step 1 passed: Yes,"Not answered in the 2026 survey (field_usmle_us_md_pass_1, field_usmle_img_pass_1, field_usmle_us_md_pass_ck, field_usmle_img_pass_ck all null)",STALE_REGISTRY_VALUE,https://freida.ama-assn.org/program/1801121027,MEDIUM,REFRESH_FROM_CURRENT_CYCLE,FL_STAGE_STRUCTURED_PER_FIELD,The 2026 survey left every per-cohort pass-requirement question blank.,YES_WAVE3
FL,1801121027,RISE-NEURO-0240,University of South Florida Morsani Program - Adult Neurology Residency,Medical School Graduation Timeline,2,FREIDA 2026 field_years_since_graduation=2 (confirmed); the program's IMG block separately says 'Graduation from medical school within the last 3 years',GENUINE_SOURCE_CONFLICT,https://health.usf.edu/medicine/neurology/residency/applicant-information/,HIGH,PRESERVE_BOTH_PENDING_PRIMARY_CONFIRMATION,FL_STAGE_STRUCTURED_PER_FIELD,The registry value is confirmed at the FREIDA level but contradicted by the program's own page for international graduates. Both preserved.,YES_WAVE3
FL,1801121027,RISE-NEURO-0240,University of South Florida Morsani Program - Adult Neurology Residency,Visa Sponsorship / J1 / H1B,J-1 through ECFMG / Yes / No,"J-1 through ECFMG confirmed; H-1B not routinely offered but the program page says it will consider H-1B for applicants with Steps 1 & 2 >250, and GME-202 provides a narrow institutional exception pathway",GENUINE_SOURCE_CONFLICT,https://health.usf.edu/medicine/neurology/residency/applicant-information/,HIGH,PRESERVE_BOTH_PENDING_PRIMARY_CONFIRMATION,FL_STAGE_STRUCTURED_PER_FIELD,The registry's flat 'H1B: No' is the FREIDA answer and is incomplete against the program's own page and institutional policy.,YES_WAVE3
FL,1801121027,RISE-NEURO-0240,University of South Florida Morsani Program - Adult Neurology Residency,Program Director,(field absent from the registry row),"Alfred T. Frontera, MD (afronter@usf.edu)",INSUFFICIENT_EVIDENCE,https://health.usf.edu/medicine/neurology/residency/faculty/,HIGH,NO_ACTION_INSUFFICIENT_EVIDENCE,FL_STAGE_STRUCTURED_PER_FIELD,"The registry row carries no Program Director field at all. This is the schema gap the contract describes, not a research gap: the PD is published on the residency Faculty page, in the Letter to Applicants signature, and in FREIDA's field_program_director paragraph.",YES_WAVE3
FL,1801121027,RISE-NEURO-0240,University of South Florida Morsani Program - Adult Neurology Residency,Residents by gender,Female 59.4% / Male 40.6%,FREIDA 2026: female 58.1% / male 41.9% over an implied denominator of 31 (AY2025-26),CONFIRMED_CORRECTION,https://freida.ama-assn.org/program/1801121027,MEDIUM,UPDATE_REGISTRY_VALUE,FL_STAGE_STRUCTURED_PER_FIELD,Newer survey figures; both describe the prior academic year rather than the current 35-person census.,YES_WAVE3
FL,1801121027,RISE-NEURO-0240,University of South Florida Morsani Program - Adult Neurology Residency,US MD / DO / IMG Graduates Percent,62.5% / 18.8% / 18.8%,"FREIDA 2026: 61.3% / 25.8% / 12.9%, implying 19 US MD + 8 DO + 4 IMG over a denominator of 31",CONFIRMED_CORRECTION,https://freida.ama-assn.org/program/1801121027,MEDIUM,UPDATE_REGISTRY_VALUE,FL_STAGE_STRUCTURED_PER_FIELD,"The registry percentages resolve to a denominator of 32 and the 2026 survey's to 31. Neither describes the current 35-person census. The 12.9% IMG figure means roughly four international graduates were in post in AY2025-26, none of whom the program identifies - which is why this dossier carries 15 residents in the UNKNOWN bucket rather than asserting zero IMGs.",YES_WAVE3
FL,1801121027,RISE-NEURO-0240,University of South Florida Morsani Program - Adult Neurology Residency,IMG Friendly Indicators,FREIDA IMG graduates: 18.8%; visas: J-1 through ECFMG,"IMG share now 12.9%; J-1 through ECFMG confirmed; the program's own IMG screens are demanding (first-attempt Steps 1 and 2 at 225+, one year US clinical experience, graduation within 3 years, current ECFMG certification)",CONFIRMED_CORRECTION,https://health.usf.edu/medicine/neurology/residency/applicant-information/,HIGH,UPDATE_REGISTRY_VALUE,FL_STAGE_STRUCTURED_PER_FIELD,"The IMG share fell between cycles. More importantly, the registry's 'IMG friendly' framing obscures a demanding published screen - and none of it applies to Alejandra, who is not an IMG.",YES_WAVE3
FL,1801121027,RISE-NEURO-0240,University of South Florida Morsani Program - Adult Neurology Residency,Survey Received / FREIDA Last Updated,2025-06-18 / 2026-02-19,FREIDA survey_2026 field_date_received=2026-07-08; node created and changed 2026-08-20,CONFIRMED_CORRECTION,https://freida.ama-assn.org/program/1801121027,HIGH,UPDATE_REGISTRY_VALUE,FL_STAGE_STRUCTURED_PER_FIELD,"The single most consequential reconciliation finding. The registry release of 2026-07-09 predates the current survey's availability by weeks, so the registry is one full survey cycle behind and every position, salary, interview and policy-flag change above flows from that one fact.",YES_WAVE3
FL,1801121027,RISE-NEURO-0240,University of South Florida Morsani Program - Adult Neurology Residency,Requires Previous GME,No,No for the categorical track; the 1-position reserved track 1109180R0 requires prior graduate medical education by NRMP's definition,GENUINE_SOURCE_CONFLICT,https://www.nrmp.org/wp-content/uploads/2026/03/Main_Match_Program_Results_2022-2026.pdf,HIGH,PRESERVE_BOTH_PENDING_PRIMARY_CONFIRMATION,FL_STAGE_STRUCTURED_PER_FIELD,The registry's flat 'No' is correct for the track Alejandra would apply to but wrong for the R track the program also ran in 2026.,YES_WAVE3
FL,1801122152,RISE-NEURO-0030,Cleveland Clinic Foundation/Florida Weston Program (self-described as the Cleveland Clinic Florida Neurology Residency Program),Program Website,http://www.clevelandclinic.org/florida/,https://my.clevelandclinic.org/florida/medical-professionals/education/graduate-medical-education/neurology-residency,CONFIRMED_CORRECTION,https://my.clevelandclinic.org/florida/medical-professionals/education/graduate-medical-education/neurology-residency,HIGH,UPDATE_REGISTRY_VALUE,FL_STAGE_STRUCTURED_PER_FIELD,The registry stores a generic Cleveland Clinic Florida landing URL. The program-specific URL is the one FREIDA itself now carries in field_xpp_policy_leave_url and the one the NRMP directory publishes under More Information.,YES_WAVE2
FL,1801122152,RISE-NEURO-0030,Cleveland Clinic Foundation/Florida Weston Program (self-described as the Cleveland Clinic Florida Neurology Residency Program),Program Status,FREIDA: not accepting current year; accepting next year,"Accepting current year; not accepting next year (FREIDA 2026: field_accepting_current_year = true, field_accepting_next_year = false)",CONFIRMED_CORRECTION,"https://freida-admin.ama-assn.org/api/node/program?include=field_image.field_media_image,field_specialty,field_survey,field_survey.field_program_director,field_survey.field_program_contact,field_survey.field_primary_teaching_site,field_institution,field_participant_institution,field_sponsor_institut",HIGH,UPDATE_REGISTRY_VALUE,FL_STAGE_STRUCTURED_PER_FIELD,"Values exactly transposed between the 2025 and 2026 survey cycles. Corroborated as currently recruiting by an Active NRMP track, an interview window of 2026-10-01 to 2027-02-28, and a 4/4 fill in the 2026 Match.",YES_WAVE2
FL,1801122152,RISE-NEURO-0030,Cleveland Clinic Foundation/Florida Weston Program (self-described as the Cleveland Clinic Florida Neurology Residency Program),Program Length,3 years,"3 accredited years (PGY-2 to PGY-4) PLUS a required, separately matched PGY-1 internal medicine year — four years of training in total",SEMANTIC_MISMATCH,https://my.clevelandclinic.org/florida/medical-professionals/education/graduate-medical-education/neurology-residency,HIGH,FIX_FIELD_SEMANTICS_OR_NULL_HANDLING,FL_STAGE_STRUCTURED_PER_FIELD,"FREIDA field_accredited_length = 3 and field_required_length = 3 are correct for the accredited programme, but a reader takes '3 years' to mean total training. Because this is an ADVANCED programme the total is four years. This is arguably the single most consequential registry defect for an applicant.",YES_WAVE2
FL,1801122152,RISE-NEURO-0030,Cleveland Clinic Foundation/Florida Weston Program (self-described as the Cleveland Clinic Florida Neurology Residency Program),Total Residents,12,Approved complement 12; ACTUAL PUBLISHED CENSUS 10,COMPLEMENT_VS_CENSUS,https://my.clevelandclinic.org/florida/medical-professionals/education/graduate-medical-education/neurology-residency,HIGH,SPLIT_INTO_TWO_FIELDS,FL_STAGE_STRUCTURED_PER_FIELD,"FREIDA field_total_positions = 12 and field_program_size = [4,4,4] are complement. The published roster names 10 residents, distributed 4/3/3. Independently corroborated: FREIDA 2026's 30.0 / 20.0 / 50.0 USMD/DO/IMG percentages resolve to whole people only against a denominator of 10.",YES_WAVE2
FL,1801122152,RISE-NEURO-0030,Cleveland Clinic Foundation/Florida Weston Program (self-described as the Cleveland Clinic Florida Neurology Residency Program),Current Residents PGY1 / PGY2 / PGY3,4 / 4 / 4,Complement 4 / 4 / 4; actual published census 3 (PGY-2) / 3 (PGY-3) / 4 (PGY-4),COMPLEMENT_VS_CENSUS,https://my.clevelandclinic.org/florida/medical-professionals/education/graduate-medical-education/neurology-residency,HIGH,SPLIT_INTO_TWO_FIELDS,FL_STAGE_STRUCTURED_PER_FIELD,"Two compounding defects. First, these are complement figures, not head counts. Second, the PGY labels are offset by one year: because FREIDA indexes an Advanced programme's three accredited years as years 1-3, 'PGY1' here denotes the programme's first neurology year, which is PGY-2 in ACGME terms. There are no PGY-1 neurology residents at this programme.",YES_WAVE2
FL,1801122152,RISE-NEURO-0030,Cleveland Clinic Foundation/Florida Weston Program (self-described as the Cleveland Clinic Florida Neurology Residency Program),Residents Per Year,PGY-1: 4; PGY-2: 4; PGY-3: 4,4 PGY-2-entry positions per year (FREIDA field_first_year_positions = 4); NRMP 1383180A0 quota was 4 in both 2025 and 2026 and 2 in 2021-2024,PARTIALLY CONFIRMED / SEMANTIC_MISMATCH,https://www.nrmp.org/wp-content/uploads/2026/03/Main_Match_Program_Results_2022-2026.pdf,HIGH,REVIEW,FL_STAGE_STRUCTURED_PER_FIELD,"The number 4 is right for the current cycle but the PGY labelling is offset as above, and the figure is recent: the quota was 2 per year from 2021 through 2024 and rose to 4 in 2025. The program page confirms the transition: 'As an Advanced program, we are in the process of transitioning to a four resident per year program.'",YES_WAVE2
FL,1801122152,RISE-NEURO-0030,Cleveland Clinic Foundation/Florida Weston Program (self-described as the Cleveland Clinic Florida Neurology Residency Program),NRMP Main Match Participation,No,YES — NRMP 1383180A0 is Active and filled 4 of 4 in the 2026 Match,CONFIRMED_CORRECTION,https://programdirectory.nrmp.org/cleveland-clinic-florida-fl-1383180a0/,HIGH,UPDATE_REGISTRY_VALUE,FL_STAGE_STRUCTURED_PER_FIELD,"Flatly wrong in the registry. Contradicted by FREIDA 2026 field_match_nrmp_main = true and field_pgm_no_match_ind = false, by the NRMP directory's 'Program Status: Active — The program track is participating in the Match', and by NRMP's own March 2026 Program Results. Materially misleading: a reader would conclude this program cannot be matched into.",YES_WAVE2
FL,1801122152,RISE-NEURO-0030,Cleveland Clinic Foundation/Florida Weston Program (self-described as the Cleveland Clinic Florida Neurology Residency Program),Offers Preliminary Positions,Yes,"The NEUROLOGY program offers none (FREIDA 2026 field_offers_preliminary_positio = false); a dedicated coordinated preliminary year exists as NRMP 1383140P0 'Med-Prelim/Neurology' inside the Cleveland Clinic Florida INTERNAL MEDICINE program, ACGME 1401121528",SEMANTIC_MISMATCH,https://programdirectory.nrmp.org/cleveland-clinic-florida-fl-1383140p0/,HIGH,FIX_FIELD_SEMANTICS_OR_NULL_HANDLING,FL_STAGE_STRUCTURED_PER_FIELD,"Both values answer different questions and both are defensible. The operative applicant fact is that the prelim exists, auto-matches with a neurology match, requires no separate interview, and must be actively ranked.",YES_WAVE2
FL,1801122152,RISE-NEURO-0030,Cleveland Clinic Foundation/Florida Weston Program (self-described as the Cleveland Clinic Florida Neurology Residency Program),Salary PGY1 / PGY2 / PGY3 / PGY4,66491 / 66491 / 69043 / 72854,AY2026-2027: PGY1 69106 / PGY2 71470 / PGY3 73994 / PGY4 76889,CONFIRMED_CORRECTION,https://my.clevelandclinic.org/florida/medical-professionals/education/graduate-medical-education/benefits,HIGH,UPDATE_REGISTRY_VALUE,FL_STAGE_STRUCTURED_PER_FIELD,"One full cycle stale. The institution's own Benefits page carries an AY2026-2027 table and FREIDA 2026 independently reports field_first_year_salary = 71470 with graduate-year salaries 71470 / 73994 / 76889 — note FREIDA's first slot salary is null, itself confirming there is no PGY-1 year in this programme.",YES_WAVE2
FL,1801122152,RISE-NEURO-0030,Cleveland Clinic Foundation/Florida Weston Program (self-described as the Cleveland Clinic Florida Neurology Residency Program),Program Faculty Count,36,"22 physicians, 0 non-physicians (FREIDA 2026 field_total_physician = 22)",CONFIRMED_CORRECTION,"https://freida-admin.ama-assn.org/api/node/program?include=field_image.field_media_image,field_specialty,field_survey,field_survey.field_program_director,field_survey.field_program_contact,field_survey.field_primary_teaching_site,field_institution,field_participant_institution,field_sponsor_institut",HIGH,UPDATE_REGISTRY_VALUE,FL_STAGE_STRUCTURED_PER_FIELD,"Not the FREIDA-null-sentinel-stored-as-zero defect the contract warns about — the registry's 36 is a real prior-cycle answer that the program revised downward in the 2026 survey. The program page's own team list names 26 people across four institutions, 19 at Weston, which is a third unit of count.",YES_WAVE2
FL,1801122152,RISE-NEURO-0030,Cleveland Clinic Foundation/Florida Weston Program (self-described as the Cleveland Clinic Florida Neurology Residency Program),Faculty Resident Ratio,3.00:1,1.80 (FREIDA 2026 field_ratio_ft_faculty),CONFIRMED_CORRECTION,"https://freida-admin.ama-assn.org/api/node/program?include=field_image.field_media_image,field_specialty,field_survey,field_survey.field_program_director,field_survey.field_program_contact,field_survey.field_primary_teaching_site,field_institution,field_participant_institution,field_sponsor_institut",HIGH,UPDATE_REGISTRY_VALUE,FL_STAGE_STRUCTURED_PER_FIELD,Moved with the faculty count between survey cycles.,YES_WAVE2
